INFO  11:37:44 Using data-center name 'datacenter1' for DCAwareRoundRobinPolicy (if this is incorrect, please provide the correct datacenter name with DCAwareRoundRobinPolicy constructor)
INFO  11:37:44 New Cassandra host /172.31.28.223:9042 added
Connected to cluster: Test Cluster
Datatacenter: datacenter1; Host: /172.31.28.223; Rack: rack1
Created schema. Sleeping 1s for propagation.
Sleeping 2s...
Warming up likelyquery0 with 50000 iterations...
Running [likelyquery0] with 200 threads for 50000000 iteration
type,      total ops,    op/s,    pk/s,   row/s,    mean,     med,     .95,     .99,    .999,     max,   time,   stderr, errors,  gc: #,  max ms,  sum ms,  sdv ms,      mb
total,      30333953,    7564,    7564,    7564,    26.5,    24.5,    42.6,    54.9,    67.5,    79.1, 4346.5,  0.00113,      0,      0,       0,       0,       0,       0
total,      30341936,    7536,    7536,    7536,    26.5,    24.4,    39.9,    65.3,    81.5,    93.3, 4347.5,  0.00113,      0,      0,       0,       0,       0,       0
total,      30349694,    7482,    7482,    7482,    26.8,    24.7,    40.1,    61.5,    76.5,   116.7, 4348.6,  0.00113,      0,      0,       0,       0,       0,       0
total,      30357530,    7537,    7537,    7537,    26.5,    24.5,    43.1,    59.5,    70.1,    85.5, 4349.6,  0.00113,      0,      0,       0,       0,       0,       0
total,      30365305,    7483,    7483,    7483,    26.7,    24.1,    51.2,    70.2,    81.2,    98.1, 4350.6,  0.00113,      0,      0,       0,       0,       0,       0
total,      30373008,    7397,    7397,    7397,    27.0,    24.7,    50.0,    61.7,    71.3,    87.6, 4351.7,  0.00113,      0,      0,       0,       0,       0,       0
total,      30380979,    7397,    7397,    7397,    27.0,    24.9,    43.2,    51.0,    61.9,    85.9, 4352.8,  0.00113,      0,      0,       0,       0,       0,       0
total,      30388718,    7378,    7378,    7378,    27.1,    24.6,    53.1,    66.6,    75.8,    90.8, 4353.8,  0.00113,      0,      0,       0,       0,       0,       0
total,      30396442,    7358,    7358,    7358,    27.3,    24.6,    58.0,    67.3,    80.7,   157.5, 4354.9,  0.00113,      0,      0,       0,       0,       0,       0
total,      30404297,    7568,    7568,    7568,    26.4,    24.6,    39.3,    54.7,    65.4,    80.2, 4355.9,  0.00113,      0,      0,       0,       0,       0,       0
total,      30412175,    7663,    7663,    7663,    26.1,    24.5,    40.1,    49.0,    64.2,    80.3, 4356.9,  0.00113,      0,      0,       0,       0,       0,       0
total,      30419939,    7472,    7472,    7472,    26.8,    24.6,    45.3,    53.2,    62.2,    75.0, 4358.0,  0.00113,      0,      0,       0,       0,       0,       0
total,      30427558,    7394,    7394,    7394,    27.0,    24.6,    41.6,    69.9,    82.7,   158.6, 4359.0,  0.00113,      0,      0,       0,       0,       0,       0
total,      30435432,    7615,    7615,    7615,    26.3,    24.5,    42.5,    51.1,    65.2,    71.3, 4360.0,  0.00113,      0,      0,       0,       0,       0,       0
total,      30443519,    7319,    7319,    7319,    27.3,    24.6,    53.7,    64.5,    72.5,   107.8, 4361.1,  0.00113,      0,      0,       0,       0,       0,       0
total,      30451418,    7556,    7556,    7556,    26.4,    24.6,    41.2,    54.9,    67.0,    78.9, 4362.2,  0.00113,      0,      0,       0,       0,       0,       0
total,      30459307,    7551,    7551,    7551,    26.5,    24.6,    39.5,    60.6,    74.6,    86.0, 4363.2,  0.00113,      0,      0,       0,       0,       0,       0
total,      30466947,    7376,    7376,    7376,    27.1,    24.6,    54.1,    65.0,    76.9,    92.4, 4364.3,  0.00113,      0,      0,       0,       0,       0,       0
total,      30474797,    7614,    7614,    7614,    26.3,    24.4,    43.3,    52.1,    65.7,   119.7, 4365.3,  0.00113,      0,      0,       0,       0,       0,       0
total,      30482804,    7672,    7672,    7672,    26.1,    24.4,    38.2,    54.3,    63.0,    84.9, 4366.3,  0.00113,      0,      0,       0,       0,       0,       0
total,      30490498,    7435,    7435,    7435,    26.9,    24.6,    52.4,    59.9,    68.3,    76.2, 4367.4,  0.00113,      0,      0,       0,       0,       0,       0
total,      30498341,    7345,    7345,    7345,    27.2,    24.5,    48.9,    62.8,    74.1,    90.6, 4368.4,  0.00113,      0,      0,       0,       0,       0,       0
total,      30506154,    7438,    7438,    7438,    26.9,    24.7,    43.2,    63.7,    71.1,    74.8, 4369.5,  0.00113,      0,      0,       0,       0,       0,       0
total,      30514169,    7662,    7662,    7662,    26.1,    24.4,    39.3,    48.4,    58.8,    75.7, 4370.5,  0.00113,      0,      0,       0,       0,       0,       0
total,      30521836,    7402,    7402,    7402,    27.0,    24.8,    44.8,    64.1,    73.9,    81.8, 4371.6,  0.00113,      0,      0,       0,       0,       0,       0
total,      30529493,    7395,    7395,    7395,    27.0,    24.7,    46.2,    64.7,    86.3,   102.8, 4372.6,  0.00113,      0,      0,       0,       0,       0,       0
total,      30537278,    7528,    7528,    7528,    26.6,    24.6,    42.5,    53.3,    69.9,   109.4, 4373.6,  0.00113,      0,      0,       0,       0,       0,       0
total,      30544954,    7328,    7328,    7328,    27.3,    24.7,    54.8,    66.8,    76.9,    92.6, 4374.7,  0.00113,      0,      0,       0,       0,       0,       0
total,      30552741,    7433,    7433,    7433,    26.9,    24.8,    43.4,    61.2,    77.7,   179.7, 4375.7,  0.00113,      0,      0,       0,       0,       0,       0
total,      30560657,    7385,    7385,    7385,    27.1,    24.4,    54.7,    62.4,    75.8,    89.6, 4376.8,  0.00113,      0,      0,       0,       0,       0,       0
total,      30568554,    7571,    7571,    7571,    26.4,    24.4,    41.9,    55.3,    71.9,   102.4, 4377.9,  0.00113,      0,      0,       0,       0,       0,       0
total,      30576393,    7609,    7609,    7609,    26.3,    24.8,    39.5,    45.9,    55.4,    74.4, 4378.9,  0.00113,      0,      0,       0,       0,       0,       0
total,      30584142,    7390,    7390,    7390,    27.0,    24.6,    52.6,    63.3,    69.2,    86.2, 4379.9,  0.00113,      0,      0,       0,       0,       0,       0
total,      30592058,    7644,    7644,    7644,    26.2,    24.7,    38.5,    45.6,    60.6,    75.1, 4381.0,  0.00113,      0,      0,       0,       0,       0,       0
total,      30600089,    7561,    7561,    7561,    26.4,    24.8,    41.3,    49.9,    64.0,    78.3, 4382.0,  0.00113,      0,      0,       0,       0,       0,       0
total,      30607770,    7369,    7369,    7369,    27.1,    24.9,    42.5,    51.3,    67.6,    89.5, 4383.1,  0.00113,      0,      0,       0,       0,       0,       0
total,      30615712,    7270,    7270,    7270,    27.5,    25.0,    42.6,    65.2,    80.0,   111.0, 4384.2,  0.00113,      0,      0,       0,       0,       0,       0
total,      30623664,    7632,    7632,    7632,    26.2,    24.5,    38.3,    54.4,    64.8,    82.7, 4385.2,  0.00113,      0,      0,       0,       0,       0,       0
total,      30631575,    7643,    7643,    7643,    26.1,    24.7,    39.5,    46.7,    61.6,    72.2, 4386.2,  0.00113,      0,      0,       0,       0,       0,       0
total,      30639313,    7485,    7485,    7485,    26.7,    24.8,    44.0,    52.3,    68.2,    87.9, 4387.3,  0.00113,      0,      0,       0,       0,       0,       0
total,      30647252,    7599,    7599,    7599,    26.3,    24.7,    39.0,    46.8,    61.0,    79.8, 4388.3,  0.00113,      0,      0,       0,       0,       0,       0
total,      30655059,    7395,    7395,    7395,    27.0,    24.5,    49.4,    69.8,    80.0,   140.7, 4389.4,  0.00113,      0,      0,       0,       0,       0,       0
total,      30662990,    7628,    7628,    7628,    26.2,    24.7,    39.5,    47.5,    61.0,    76.5, 4390.4,  0.00113,      0,      0,       0,       0,       0,       0
total,      30670731,    7372,    7372,    7372,    27.0,    24.6,    44.9,    58.3,    70.7,    83.9, 4391.5,  0.00113,      0,      0,       0,       0,       0,       0
total,      30678550,    7603,    7603,    7603,    26.4,    24.4,    43.7,    56.3,    79.9,   112.0, 4392.5,  0.00113,      0,      0,       0,       0,       0,       0
total,      30686358,    7493,    7493,    7493,    26.7,    24.7,    43.9,    57.1,    65.7,    77.6, 4393.5,  0.00113,      0,      0,       0,       0,       0,       0
total,      30694147,    7501,    7501,    7501,    26.6,    24.4,    43.6,    61.5,    70.8,    99.8, 4394.6,  0.00113,      0,      0,       0,       0,       0,       0
total,      30702047,    7534,    7534,    7534,    26.5,    24.6,    42.4,    49.8,    59.2,    71.3, 4395.6,  0.00113,      0,      0,       0,       0,       0,       0
total,      30709717,    7424,    7424,    7424,    26.9,    24.5,    49.3,    65.0,    75.5,    82.0, 4396.7,  0.00113,      0,      0,       0,       0,       0,       0
total,      30717691,    7601,    7601,    7601,    26.3,    24.7,    40.9,    48.7,    63.4,    88.0, 4397.7,  0.00113,      0,      0,       0,       0,       0,       0
total,      30725626,    7460,    7460,    7460,    26.8,    24.4,    50.4,    62.8,    76.2,   109.6, 4398.8,  0.00113,      0,      0,       0,       0,       0,       0
total,      30733468,    7516,    7516,    7516,    26.6,    24.7,    42.1,    49.4,    58.3,    71.4, 4399.8,  0.00113,      0,      0,       0,       0,       0,       0
total,      30741264,    7499,    7499,    7499,    26.6,    24.4,    39.7,    69.1,    76.2,    82.9, 4400.9,  0.00112,      0,      0,       0,       0,       0,       0
total,      30748894,    7348,    7348,    7348,    27.2,    24.4,    52.8,    64.4,    80.3,   108.5, 4401.9,  0.00112,      0,      0,       0,       0,       0,       0
total,      30756856,    7603,    7603,    7603,    26.3,    24.7,    40.5,    48.5,    61.5,    76.5, 4402.9,  0.00112,      0,      0,       0,       0,       0,       0
total,      30764617,    7460,    7460,    7460,    26.8,    24.2,    54.8,    63.9,    78.6,    98.4, 4404.0,  0.00112,      0,      0,       0,       0,       0,       0
total,      30772354,    7440,    7440,    7440,    26.9,    24.6,    50.4,    59.4,    69.4,    80.9, 4405.0,  0.00112,      0,      0,       0,       0,       0,       0
total,      30780425,    7716,    7716,    7716,    25.9,    24.5,    39.0,    46.6,    55.9,    65.2, 4406.1,  0.00112,      0,      0,       0,       0,       0,       0
total,      30788344,    7662,    7662,    7662,    26.0,    24.4,    40.0,    48.5,    59.2,    67.7, 4407.1,  0.00112,      0,      0,       0,       0,       0,       0
total,      30796045,    7295,    7295,    7295,    27.4,    24.7,    47.1,    64.8,    75.7,    81.9, 4408.2,  0.00112,      0,      0,       0,       0,       0,       0
total,      30803814,    7481,    7481,    7481,    26.7,    24.9,    42.2,    55.7,    70.5,    82.4, 4409.2,  0.00112,      0,      0,       0,       0,       0,       0
total,      30811401,    7360,    7360,    7360,    27.1,    25.0,    41.6,    63.6,    78.1,   141.2, 4410.2,  0.00112,      0,      0,       0,       0,       0,       0
total,      30819112,    7448,    7448,    7448,    26.8,    24.7,    44.7,    60.8,    77.3,    84.6, 4411.3,  0.00112,      0,      0,       0,       0,       0,       0
total,      30826960,    7512,    7512,    7512,    26.6,    24.8,    40.7,    54.6,    64.9,    82.4, 4412.3,  0.00112,      0,      0,       0,       0,       0,       0
total,      30834640,    7460,    7460,    7460,    26.8,    24.6,    42.7,    65.1,    72.8,    77.8, 4413.3,  0.00112,      0,      0,       0,       0,       0,       0
total,      30842494,    7583,    7583,    7583,    26.4,    24.5,    39.0,    58.9,    70.6,    87.0, 4414.4,  0.00112,      0,      0,       0,       0,       0,       0
total,      30850268,    7458,    7458,    7458,    26.8,    24.5,    45.5,    62.6,    80.4,   104.5, 4415.4,  0.00112,      0,      0,       0,       0,       0,       0
total,      30857912,    7410,    7410,    7410,    26.9,    24.9,    47.0,    58.8,    69.6,   102.9, 4416.4,  0.00112,      0,      0,       0,       0,       0,       0
total,      30865484,    7097,    7097,    7097,    27.4,    24.6,    56.8,    67.2,    83.2,   133.4, 4417.5,  0.00112,      0,      0,       0,       0,       0,       0
total,      30873443,    7607,    7607,    7607,    27.1,    24.6,    48.5,    61.6,    75.9,    98.9, 4418.6,  0.00112,      0,      0,       0,       0,       0,       0
total,      30881368,    7558,    7558,    7558,    26.5,    24.6,    40.7,    56.3,    65.2,    78.1, 4419.6,  0.00112,      0,      0,       0,       0,       0,       0
total,      30889080,    7444,    7444,    7444,    26.8,    25.0,    42.7,    52.6,    71.3,    89.3, 4420.6,  0.00112,      0,      0,       0,       0,       0,       0
total,      30896855,    7485,    7485,    7485,    26.7,    24.4,    49.2,    60.8,    69.3,    76.6, 4421.7,  0.00112,      0,      0,       0,       0,       0,       0
total,      30904812,    7577,    7577,    7577,    26.4,    24.6,    38.9,    57.1,    67.9,    77.7, 4422.7,  0.00112,      0,      0,       0,       0,       0,       0
total,      30912590,    7477,    7477,    7477,    26.7,    24.7,    46.3,    56.0,    70.2,    94.5, 4423.8,  0.00112,      0,      0,       0,       0,       0,       0
total,      30920234,    7416,    7416,    7416,    27.0,    24.6,    52.1,    63.7,    75.7,    91.3, 4424.8,  0.00112,      0,      0,       0,       0,       0,       0
total,      30928229,    7387,    7387,    7387,    27.1,    24.5,    51.0,    61.5,    70.2,    83.3, 4425.9,  0.00112,      0,      0,       0,       0,       0,       0
total,      30936128,    7574,    7574,    7574,    26.4,    24.7,    40.7,    49.9,    61.1,    65.7, 4426.9,  0.00112,      0,      0,       0,       0,       0,       0
total,      30943758,    7378,    7378,    7378,    27.1,    24.5,    51.4,    72.9,    82.6,   122.8, 4428.0,  0.00112,      0,      0,       0,       0,       0,       0
total,      30951556,    7529,    7529,    7529,    26.6,    24.8,    42.9,    50.4,    59.3,    65.2, 4429.0,  0.00112,      0,      0,       0,       0,       0,       0
total,      30959173,    7372,    7372,    7372,    27.1,    24.5,    57.7,    67.4,    81.3,   131.6, 4430.0,  0.00112,      0,      0,       0,       0,       0,       0
total,      30967009,    7565,    7565,    7565,    26.5,    24.6,    41.1,    53.3,    65.4,    76.3, 4431.1,  0.00112,      0,      0,       0,       0,       0,       0
total,      30974902,    7584,    7584,    7584,    26.4,    24.5,    42.5,    54.0,    68.2,    72.9, 4432.1,  0.00112,      0,      0,       0,       0,       0,       0
total,      30982843,    7643,    7643,    7643,    26.1,    24.5,    41.6,    49.6,    59.4,    65.3, 4433.1,  0.00112,      0,      0,       0,       0,       0,       0
total,      30991132,    7459,    7459,    7459,    26.8,    24.4,    44.6,    58.0,    69.9,   116.9, 4434.3,  0.00112,      0,      0,       0,       0,       0,       0
total,      30998834,    7442,    7442,    7442,    26.9,    24.5,    47.2,    65.6,    73.9,   115.5, 4435.3,  0.00112,      0,      0,       0,       0,       0,       0
total,      31006779,    7679,    7679,    7679,    26.0,    24.5,    39.3,    45.9,    56.6,    61.6, 4436.3,  0.00112,      0,      0,       0,       0,       0,       0
total,      31014922,    7707,    7707,    7707,    26.0,    24.4,    40.5,    48.4,    57.3,    68.3, 4437.4,  0.00112,      0,      0,       0,       0,       0,       0
total,      31022755,    7587,    7587,    7587,    26.3,    24.6,    42.9,    50.6,    63.8,    89.5, 4438.4,  0.00112,      0,      0,       0,       0,       0,       0
